Crop,Year,Mean_Temp_Max,Mean_Temp_Min,Total_Rainfall,Avg_Humidity,pH,N_kg_ha,P_kg_ha,K_kg_ha,Organic_Matter,Soil_Texture,Bulk_Density,Rainfall_Adequacy_Index,Irrigation_Available,Water_Table_Depth,Runoff_Index
Soyabean,2013,31.60410958904109,19.624356164383563,1176.0,58.95568865354176,6.402879605776249,78.37828876460539,27.878017697755055,54.81230195057449,1.6296722127161336,Loamy,1.367310788193849,0.26901621071959614,1,3.565549932087798,0.252162596234084
Ground Nut,2021,29.845847902228403,18.591610041909917,1791.93,60.79937789851014,6.314289409670481,99.39117880470413,40.52417860276802,73.56853405635579,2.4918976201259007,Sandy Loam,1.453638449928269,0.5729494484620599,0,3.729195194101491,0.29274491003416114
Garden Egg,2021,30.310696596734182,18.939728823746417,1770.33,59.41616829745865,6.193077658942617,93.15074770362621,37.59683541267425,73.28449295173813,2.6262325092858907,Loamy,1.3200460739894644,0.7240473240597618,0,2.254683290869824,0.6186444492642769
Yam,2013,30.06096804432126,18.658923029753222,2000.85,59.79881614392539,5.94920653499765,88.39072253848896,31.371883199311668,86.19286695644995,2.3354553937883002,Sandy Loam,1.1726372033958898,0.5562987447928469,0,2.1369283053720416,0.409740420429171
Okra,2021,29.51841095890411,18.724045511130697,2435.83,63.30601186640376,5.585370960056861,58.817177272734824,18.456056201250448,43.86397887151369,1.4255070497270714,Sandy Loam,1.4827078795114574,0.5887580582252081,0,4.6450526367693215,0.20399945098732516
Millet,2016,29.76090177235029,18.893271112655448,2435.83,65.1684926654345,5.529845564649698,76.73008876315693,33.21300367862584,66.20219592797618,2.8394537727703812,Sandy Loam,1.479819045749035,0.5588913768307116,1,2.833553503180333,0.5006154276242938
Tomato,2016,29.51841095890411,18.557123287671235,2435.83,69.92021917808219,5.895878551419423,65.8862226349649,25.727454836033033,63.865298772846764,1.9273441381254892,Loamy,1.4176781435288974,0.46928380454307117,0,3.9326259938573607,0.3192755217501654
Onion,2014,30.817805205228254,19.09017759351009,1510.09,60.776147019743,6.408619513762061,90.85858064155504,46.44869665412037,61.85230445934451,1.9694743692316852,Sandy Loam,1.4183706502715134,0.6829703448522642,1,3.008116274008593,0.431152844514621
Tomato,2013,31.60410958904109,19.329444383148672,886.91,59.00648869913979,6.36312296837634,96.87937071229192,44.88703624431341,76.16626632378026,2.6075681672458177,Loamy,1.20417252714655,0.6989253718100477,1,3.4858696256634847,0.6567825031054824
Cowpea,2014,31.532886305863,19.520509839320948,1231.28,58.991887216112616,6.749139757431047,100.04188973258324,43.71937076258733,64.35176774316952,1.8759023235391634,Sandy Loam,1.3433370818789017,0.4746380980844247,0,3.314184553089726,0.43575402503537075
Sorghum,2011,31.60410958904109,19.266220875951856,752.55,67.36417318919554,6.0806665138474605,94.95346785342704,38.33162994873588,82.20336721093588,3.639044413363875,Loamy,1.2316824281570404,0.6175336915006131,1,2.636712079462807,0.5995227120622576
Sugar Cane,2021,31.114903957106034,19.624356164383563,1173.95,59.487928350519276,6.118668562611395,91.94988621221766,33.20856252219802,64.57969605234771,1.6881400944513874,Sandy Loam,1.411373009015633,0.5908995384059956,0,4.197959453135562,0.37193613916035817
Ginger,2021,30.810936973862518,19.25525527288353,1349.49,59.559407444798474,6.292018055918286,107.30401709185297,32.940565750569306,90.42717164766981,2.688844252129322,Sandy Loam,1.3472213456658295,0.5769088939552534,1,3.106710845149175,0.4593145980130279
Ginger,2011,31.108978418674372,19.067172825028877,1224.16,61.8715696331244,5.871244786314302,76.2697475470724,29.0443308973898,66.87479314257804,1.9923423203483699,Sandy Loam,1.3731723266646279,0.40470536215630926,1,3.6399716589694204,0.26130786782587134
Cowpea,2021,30.782480497328976,19.41891176552368,1616.19,67.77114667058673,5.6464033667162115,78.81698743991258,29.21134240097672,55.56492428607906,2.3401759237898627,Sandy Loam,1.3753487504240405,0.46801382221183285,0,3.1949710951217103,0.47861226436551263
Yam,2011,31.55750624924726,19.369660031719942,981.56,58.977708984804764,5.5201085110313395,53.44272070872493,22.161407840390396,51.63316412760679,2.466452921351544,Loamy,1.4792126653570055,0.5667199470510988,0,3.4274793011214175,0.3260943633833599
Cassava,2011,31.20103501044313,19.11526744569116,1010.56,66.43962302047416,5.77203580891785,85.00854986942775,38.56853943333019,117.08051699997728,2.392642310293963,Loamy,1.2432489780770344,0.6721809788570514,1,2.062509407085523,0.3877773121743785
Cowpea,2013,30.836234697503816,18.96998000834022,1430.89,59.44059638654238,5.8790878141548415,68.95540681095221,28.180523423460315,53.34762070617143,2.0052071528465762,Sandy Loam,1.3388141255959791,0.4435298777521295,1,2.845372231624143,0.3740165405394449
Sweet Potato,2013,31.010154329827515,19.19650157516061,1089.34,62.791550659964734,6.590482818287107,92.79242577726923,32.066398689863135,80.5761477433404,2.5734202492229343,Sandy Loam,1.3714725488290611,0.7167349978557693,0,3.1243485722529574,0.48440112286187775
Ground Nut,2012,30.643723329004473,18.9320973243426,1716.57,63.87574180156963,6.474760595922041,73.36524564098372,26.4511251166999,65.58921673935552,2.176586443143502,Sandy Loam,1.436132267365451,0.6544640355834055,1,3.5964433647848093,0.30649639479207225
Yam,2011,31.60410958904109,19.53781271585454,734.67,60.202464481826574,6.421999167167381,90.93251255635737,31.222275507958244,58.79431526415396,2.6031507308482533,Clay Loam,1.2267977532907695,0.682938332291533,0,3.365393002461028,0.39342763053478846
Cowpea,2012,31.074446359150315,19.19782420156887,1631.74,59.39474741405956,5.966760303343898,95.92092038316613,38.792747076404055,104.60474183976426,3.05845485164716,Loamy,1.3176506530192402,0.6495670056062988,1,1.4147923341764006,0.8181512369464748
Sweet Potato,2015,29.889192524203317,18.721891140497867,1685.7,69.92021917808219,6.308414814660334,70.63539699897825,26.531055860788072,64.0162334714156,2.710165466850358,Sandy Loam,1.3094023193183388,0.5082539680821148,1,3.09501222035426,0.494055603381903
Yam,2015,31.402346197019217,19.331578279344242,1097.81,59.043843716914466,5.81971807336604,108.1281167161066,27.798652163737415,88.36644046919338,3.126707270128398,Clay Loam,1.2796102205054123,0.6340559685971208,1,3.090292021927663,0.6026392582728919
Cowpea,2016,30.308295838118482,19.03230619644821,1746.87,64.4681509665253,5.537152225886975,68.46698383458639,29.579668199835197,47.63172898662362,1.8295168591923514,Sandy Loam,1.383078409859474,0.6261854428646378,0,3.6827221593724744,0.3486774341038196
Onion,2014,30.987001425287264,19.04323392525928,1535.61,60.08064922507015,5.707285250312712,71.47623633026711,30.85295289269716,50.869765053528454,1.8124695574459362,Loamy,1.3887901555273299,0.4165790836007144,0,4.3114435428426905,0.26203587260904293
Rice,2015,30.539433205258536,18.96042853279287,1327.36,61.77006385122856,6.156944059204538,104.25795408767488,25.950636081627522,83.07535640741881,2.7798237736189506,Sandy Loam,1.211989438602227,0.5942646964160536,1,2.3651973184385753,0.5646816797537504
Onion,2016,30.078046129869772,18.966613803482105,1868.65,60.9184251958918,6.304613333907615,103.67909317773264,50.94721467914717,95.77342002630877,2.655748577778012,Loamy,1.3325815445291853,0.45303029860356503,0,3.09395409405656,0.620749104872685
Cocoyam,2015,31.46500060407562,19.39059280810969,1120.65,59.67923383053455,6.242133395400295,73.19432245486631,32.407688881089655,69.14701497524798,2.5832428897143336,Loamy,1.381787626274009,0.530502331207277,0,2.5291822462764735,0.5170599804972978
Cassava,2015,30.515232014103823,18.976126815316174,1345.8,64.07753498375637,5.85537017073027,109.94337724459776,41.016662283971456,91.98271210663663,3.2597542835695417,Sandy Loam,1.2303512926241693,0.5731500561767549,0,3.1443887406696636,0.737910424562107
Okra,2016,30.608647306953692,18.910914216075696,1193.09,59.215476491517585,5.920370538720914,63.63339955684546,18.525112225270533,59.063141879106176,2.732257117374055,Clay Loam,1.4626597423666468,0.6699167923189906,0,3.1084524938845437,0.4014603637162383
Tomato,2021,30.533153197103807,18.90693855503662,1468.28,63.211534755965104,6.48854292027227,57.09355348911991,21.746792602290583,45.03476972585119,1.2639702114297782,Sandy Loam,1.5013394026486897,0.3544906201392548,0,5.394450899881878,0.24928586684418044
Cowpea,2016,30.49000037539282,18.83886866834203,1685.36,59.82589629725757,6.409544966372425,84.05937822228772,35.91364259487794,60.46416876554504,1.7870167226842737,Sandy Loam,1.320563312905171,0.6262645077684317,1,4.018210528302442,0.4163291922742862
Acha,2021,31.2812503130263,19.576146773370464,1292.15,58.955890237811865,5.932363275687429,99.12654363112523,28.760354980682592,62.58804239538858,2.694943164168987,Sandy Loam,1.3240486038913146,0.48402037967574874,1,2.9291838295295367,0.3477445122351691
Maize,2011,31.60410958904109,19.624356164383563,734.67,58.957890953939504,5.663448594658985,112.07138236123775,47.145277794493865,109.9624247557681,3.2796396312907956,Loamy,1.302393370057171,0.7107738940029105,1,1.627430486013779,0.6584245546875557
Sorghum,2014,31.465323767634064,19.41796299046831,863.69,61.757770603956715,6.1823807648276246,70.36770242591192,24.880571802214092,42.139066089531866,2.4095322579505734,Sandy Loam,1.4055851510984712,0.6319884723264115,0,3.7153519453317987,0.3185307427578196
Millet,2014,30.942738498187737,18.90781608371749,1083.0,64.71550910050411,6.32060938696717,95.15064287837383,50.28621850005848,73.88953460052532,3.213878797211822,Loamy,1.4009651276508535,0.6818233151987689,1,1.8894177520300826,0.7568399067659942
Sorghum,2012,31.42736379036784,19.041698173641702,1021.27,61.91972439414206,5.7070498175078095,81.33623584977764,40.687594349783495,78.97809733275463,3.7832730331973186,Clay Loam,1.3096368505568798,0.6260176678200589,1,1.5907891458376326,0.6413079664650547
Rice,2015,29.67566982534073,18.557123287671235,1894.76,62.54048722563726,5.509088298046315,75.2362905450347,26.810602630492696,71.81093167433833,2.7345587574208854,Loamy,1.471630620188674,0.5459184597954216,0,3.1461471002711416,0.46363310623956466
Yam,2011,31.490656852356796,19.40169934161167,866.98,68.33517593989438,5.806416248665897,63.00108259981559,40.89824814360817,77.38881781395007,2.4153081111393506,Sandy Loam,1.3604174058755076,0.9199264281998074,0,2.2940594526500213,0.5318444406937861
Cowpea,2012,31.374622186396003,18.998354309865395,1096.95,58.988267367468325,6.133289443435753,107.81186203784851,41.40538878010757,88.8261667413769,2.9314946234097334,Loamy,1.3667163393104362,0.6719650446869379,1,1.5453732247219527,0.5384697660274794
Tomato,2016,30.225989741082337,19.04802217760235,1388.26,69.92021917808219,6.034555135480257,133.149126018164,48.54960156613194,92.95975588035355,3.88763484921472,Loamy,1.2916844446458744,0.8282770377917972,1,1.0862042315956415,0.6761490611692603
Rice,2011,31.34622134919336,19.205827798519884,1212.33,64.16140892247527,6.101057095279828,71.34251331442906,22.50733993737373,80.16860868106649,1.829794871210929,Loamy,1.3578332744124784,0.4795051949236049,1,4.417832013953078,0.33343799906182403
Rice,2014,30.423280682046105,18.897932595176762,1835.37,63.322880166327764,5.773521383756186,120.22977137474284,40.86143826433269,98.2260169138563,3.0281407408587624,Loamy,1.3521052687588435,0.6440985277117832,0,2.4850736822134465,0.5429197355287121
Cowpea,2015,31.387236380806698,19.38341895360004,814.21,65.11311124574685,5.764673970167318,62.46505670304106,26.640837770705986,57.700009990635344,2.5102789286701404,Clay Loam,1.419878630203997,0.44467472480653836,0,3.530280195820943,0.3331968197925861
Cassava,2014,30.473456295712765,19.143734089926625,1622.38,59.41662116498257,6.648867816144791,85.27962587340053,27.79256653392683,78.9135748782911,2.0618692012457736,Sandy Loam,1.2717403359159314,0.6287552115324093,0,3.586667978934603,0.27554419494812765
Cassava,2011,30.78332623368211,18.774609637976223,1091.57,69.92021917808219,6.076210812045145,120.51423695789158,46.358968957126976,126.24646848998496,3.105635269739331,Loamy,1.2683925534613258,0.7930921304284686,1,1.7120689033467844,0.7802019838862053
Ginger,2016,30.87086956519201,18.918977615046984,1242.18,66.51255983802606,6.395895565363549,77.48794973553419,31.58897725826216,54.44787341811652,2.9857663524154145,Clay Loam,1.2819710421449704,0.6039216976461983,1,2.3173581439341486,0.5915248035782492
Tomato,2014,31.175554808842275,19.044242559171884,1066.53,68.53590206090844,5.7864312949528784,90.32347005977505,28.87665916174265,76.40209922443432,1.9975998560370294,Loamy,1.1964547298200126,0.5668826509909186,1,1.5202806255156425,0.42359830484917094
Ground Nut,2011,31.23882534108891,18.955651232311933,813.78,68.7308373303336,6.344920478143499,95.19504402376536,40.01831195156164,64.58779900714578,2.2998432499096864,Loamy,1.2221407465707887,0.6189243494968695,1,1.963034593143501,0.6121129053545935
Rice,2012,31.60410958904109,19.430064422990565,870.98,59.00455824721971,5.908801925891064,85.09387904087679,29.595113739388452,77.76620932052472,2.3642748499406157,Sandy Loam,1.4066840158338305,0.571354601302569,0,4.929214912270343,0.38381011046397473
Cowpea,2014,31.442551154580446,19.413588295098393,1045.08,59.72189061048357,5.534121288982687,78.5724374736372,29.422303796141023,61.26860110087426,2.0458726421061786,Sandy Loam,1.4492946284581418,0.4818028889672865,0,3.794032955675325,0.30628403101791724
Soyabean,2013,30.33919438281277,18.557123287671235,1439.17,59.91704629840221,5.709533788667382,99.27903517721278,32.99755987802527,65.13150751265945,2.664158079671057,Loamy,1.3993799055719471,0.36729804231374796,1,3.701706935560553,0.37141093254355684
Cowpea,2014,30.88034948109448,19.236749963765277,1212.07,66.498535455432,6.260674735408035,119.67565834406481,28.99256112386584,85.87130063783539,2.0473219015441666,Loamy,1.239327070951898,0.5644143482396924,1,2.5459096502980465,0.35320119171622055
Cowpea,2015,29.702441629432858,18.85777607131339,2325.05,62.190288385063205,5.655189075247091,95.53218209742133,23.915157615507113,62.90607395221721,1.792700344652876,Clay Loam,1.1927240143049216,0.26598438819584835,0,3.958047034418522,0.2640632572635816
Okra,2021,30.452289301628813,19.23135998968302,2435.83,59.765291869378856,6.409852319034153,73.7193028358422,28.98028201171242,72.05856055430944,1.7647480446754042,Sandy Loam,1.3492813755664748,0.28276641369195765,0,3.1565330989765563,0.37342703733413396
Cassava,2011,31.202569852341103,18.84020972987677,895.39,66.74252034044285,5.892348202797303,119.2353462028414,41.12613064731164,88.51164090091663,3.062194711942245,Sandy Loam,1.3479057788144413,0.5575246958162383,1,3.117578647065381,0.4580405840033286
Ground Nut,2013,30.68514713347868,19.08414654838489,1642.5,64.51490679159868,5.778951570219153,68.5335697075435,28.89877024436396,62.20072989761349,1.6971183968947263,Clay Loam,1.3846492368947934,0.27628501888471924,0,4.607734531176629,0.3510205666543813
Ground Nut,2013,31.60410958904109,19.301583278725438,777.76,61.95642999782026,6.151842805917122,80.68689929001161,29.258205755252305,77.93367146610635,2.8638322388361273,Sandy Loam,1.315107834433017,0.3795490085291213,1,3.504479175388701,0.32824854973616446
Cowpea,2015,31.056658291661776,19.058769419129767,1351.5,58.99494404994599,6.251788156501743,65.26130935971464,23.095125625364474,49.133209768086246,1.584656689943629,Sandy Loam,1.48865265281188,0.38458297128507013,0,4.02253500421895,0.2937514986899777
Tomato,2013,29.745072825174063,18.557123287671235,2236.25,68.10808752307985,6.326185447460681,84.81251979463163,34.56773316990526,87.38562864607029,2.70629302176829,Loamy,1.264071910151018,0.6277860252523066,1,2.4961393065630597,0.498448549630699
Ginger,2016,30.40865181042608,18.91657779363372,1124.95,65.76742889182782,5.923459829649799,79.81287225923147,41.53152816908153,90.52635124357712,3.3998936235581083,Clay Loam,1.2928144124218635,0.6663517536774894,0,2.59601824621777,0.5296756078594754
Sorghum,2014,31.440302587539964,19.41119957231403,950.79,59.92501500678696,6.3793695999175855,81.34775220029076,36.81527097215404,45.31430433598905,1.745531228768893,Sandy Loam,1.4227175976904975,0.496973973808004,0,3.1251188223377104,0.3031271899619139
Acha,2014,31.392637981942677,18.97636530477297,1156.43,60.441904232925715,5.726338352355379,63.19510978832784,26.447864147747502,36.31149395101605,1.886139527425077,Sandy Loam,1.3645566708558285,0.39841779861905935,0,4.140839894387163,0.32296233652138606
Ginger,2012,29.68633982097229,19.116459167474712,1376.86,67.64652076770204,5.8903138609466,114.67024581988254,32.588925436718576,76.0146944275286,2.6518860098350574,Clay Loam,1.2341862345670984,0.6991327312936179,1,2.8996356044952454,0.6379298604470374
Ginger,2012,30.430416272222473,19.03214497684659,1429.33,65.2620179607635,5.636299535262617,109.33947246209271,33.518087317182,76.84569371181813,2.809629151854716,Clay Loam,1.2541262096543295,0.6750440843832213,1,3.2567072175038976,0.5010512353579627
Ground Nut,2014,31.43728214695722,19.181555602446654,1188.39,61.84056412954883,6.057201603640461,61.55536213767631,33.05191090716931,59.14698519290725,2.219773985722259,Sandy Loam,1.3941737081992387,0.4820512269296223,0,3.4277808616405934,0.4238301689878316
Sorghum,2012,30.45949666413649,19.02608083521147,1578.16,65.28596867294607,6.0587526937437834,87.71172651337749,34.950543303530715,60.33360702498648,2.184878839512109,Sandy Loam,1.3636031570818743,0.5430401663053742,1,3.2675602214043566,0.2827040001116188
Okra,2015,31.27814135427501,19.13975463233368,1369.32,59.60963612231301,6.257702139046811,85.77845496338647,27.022130087613437,53.26976307247216,2.2160540351647677,Sandy Loam,1.3507042313951951,0.5655356819327833,0,3.0446399124033525,0.33500980624791504
Onion,2016,29.853782424492664,18.873078754103975,1249.24,68.22336635662452,6.134676624892889,75.21273114264652,34.39140480597485,81.59671389853615,1.9137448349054444,Loamy,1.4250852663384999,0.5372437484291205,1,3.2925850455185706,0.4135099187457983
Sugar Cane,2011,31.29500739212018,19.02057476532755,821.66,60.83934655719589,5.719061285251558,133.68052924140315,35.94960296282481,83.19931191481194,2.829172994713089,Clay Loam,1.1964836052865693,0.849549732739837,1,1.4204112112508718,0.7246939536031762
Cassava,2013,31.60410958904109,19.124100510713774,787.98,59.05004609662583,6.2628288653334305,63.35020568839515,27.4688662498326,57.69422718422245,1.9998786385802614,Sandy Loam,1.2837812484248208,0.6328396592774149,0,3.7667759759866457,0.2987289130027907
Millet,2016,31.19148759832413,18.779655000819254,1311.78,60.402666546934974,5.988060501544676,69.38038873314531,25.498977404901424,61.37806596241869,1.8061286211541685,Sandy Loam,1.429533129878511,0.5952566898880195,0,4.203327438015446,0.33880450918282906
Soyabean,2012,30.355070821531598,18.87393473419358,1442.72,64.331406370251,6.367984684627505,78.59936025366137,29.21651078228343,63.03489324618927,2.244198823172134,Loamy,1.4752516149922659,0.6339095607560989,1,3.7884097464129294,0.47129146921463605
Millet,2014,31.370614666154353,19.052690942878353,1207.82,59.81261783083495,6.011978545665888,64.87640009257909,35.808141505439764,47.43110109948742,2.115856147611317,Sandy Loam,1.384436204834848,0.5661787054423226,0,4.146760771626084,0.21521162469009383
Rice,2011,31.406481127162785,18.773633070845047,897.92,60.24260203735709,6.208585639613233,94.50823746068721,36.04493878991651,94.84366637816282,3.265448360721764,Clay Loam,1.151397219621882,0.7690780293829158,1,2.0039012684584385,0.6582658958925455
Yam,2014,31.428186854821664,19.579020207470734,960.97,60.47128520614957,6.099831966754714,85.01440480753908,25.92436535248254,80.47979966909895,2.2547689758131417,Loamy,1.2927542747797756,0.6647601228622874,1,2.352555892902369,0.37008273914774015
Ginger,2016,30.349218677790002,18.80605028832723,1462.31,65.61585972522957,5.698215171533908,58.854862493679825,33.49726996465199,74.26818418562662,2.978318120796773,Clay Loam,1.291187310719649,0.57008476523056,0,2.596349969744258,0.5314847007775303
Sweet Potato,2012,29.894737943343156,18.713603797942227,1710.05,66.54049246506955,5.907010094768985,111.2737831498515,27.436384505658094,72.28978137595125,2.7464900729734465,Loamy,1.2565355318676341,0.5959985945879589,1,2.0965413071998453,0.48480187464337127
Maize,2016,29.707916287822975,18.96866966202185,1307.59,67.70662823457647,6.330395902163075,103.69077462182551,39.20620719503921,83.22878686483993,2.284748677796847,Loamy,1.3425367802988906,0.6398501536093704,1,3.486779512284062,0.45156558391599666
Cassava,2011,31.366030121244563,18.914860965081008,832.74,59.50571636844816,5.909259351464856,63.75480336815305,24.874040198466965,52.82761512373877,2.50666931791244,Loamy,1.2780221642178284,0.5898039338872441,0,4.093681371447281,0.41538273713496776
Tomato,2016,29.701357914262942,18.851610726257675,2435.83,66.44055825675123,6.14684282544311,128.19080050027378,28.356114183402827,78.02000839879338,2.6427276799768427,Loamy,1.3394293294888664,0.6738113025407539,1,2.514839834051197,0.6868492811908818
Yam,2014,31.559728239516318,19.595954828719115,1171.83,60.15657473830267,6.007693453835716,90.21324350799402,31.736056848792334,56.556041364002795,2.365722209124943,Loamy,1.327851049575435,0.6202506567149016,1,3.1878652030176795,0.2845030603707609
Cowpea,2015,31.239504094300113,19.12583344555572,1077.33,58.95564383561644,6.008868705705718,61.588120543814696,30.458909715177814,43.92948208180837,2.0489623339844085,Sandy Loam,1.2669239015768206,0.5615359033515577,0,4.742917809152313,0.32586292347650625
Cowpea,2014,31.201214132562836,19.095909190908046,1188.43,60.62304753306001,5.999909857799404,87.39870207096911,33.66959614292885,77.6674953287854,2.3840433633306732,Sandy Loam,1.4340922836953882,0.5594911299352828,0,3.334228729019353,0.29928249593120093
Sorghum,2012,30.405251820608942,18.829453829777265,1441.14,66.51326355368315,6.168051386502112,70.26920533307931,32.12113266071684,54.63210306610137,1.9190545416597153,Sandy Loam,1.3178424601898844,0.501065266221764,1,3.616410787696485,0.3936998918674448
Cowpea,2014,31.54820440919452,19.448162067007555,1177.84,59.95223156918398,5.930239423835993,77.58163408433148,29.583076253229915,62.77791225091795,2.1341862698297915,Sandy Loam,1.4068471900786612,0.6799835271995152,0,2.926330220377371,0.37043481572793024
Soyabean,2016,30.372703837128448,18.928536266922798,1659.05,65.30387297006062,5.797443698695343,79.53091126027613,33.177386495771565,67.67336055970527,1.7777613929019505,Sandy Loam,1.3398081294054485,0.5089511666575685,0,2.8354279947777647,0.4204000569676574
Ground Nut,2011,31.404836813552024,18.836074112442315,1116.28,60.49607187512681,6.189958366904459,87.6923431851289,33.76446284721103,83.4204319814174,2.5899127530638086,Loamy,1.481815950555233,0.5002563968816248,1,3.032415652816491,0.5346124806910397
Cassava,2013,31.41100828738389,19.1855072398858,962.95,65.20886818486252,6.070523845663893,81.71096028655596,32.310981203057395,76.17017837297757,2.063347290698064,Loamy,1.417652698011355,0.44903049162237507,1,3.3263592179128154,0.4964476022889542
Yam,2012,30.362805294467755,19.063821923520155,1533.42,64.86275887588893,6.453015499906703,80.94506977680513,20.13622319950029,71.7286863324344,2.242232851147557,Sandy Loam,1.2735145494906346,0.6064816181966729,1,2.962400093296994,0.3518784327614144
Cowpea,2014,31.433057609619635,19.03763066392932,1031.4,59.7089166918708,6.2941722757267415,65.21924922057974,24.52168894399331,38.82757696163799,1.9004113705180083,Sandy Loam,1.4042493894841215,0.678410313853062,0,3.738895234426055,0.2939430754119397
Ground Nut,2014,31.323192802944458,19.168269877695952,1119.56,60.70203784068118,6.1556231146697735,73.00678494936933,33.51320918980676,70.01226708061749,2.1977249162046197,Sandy Loam,1.3431369578087615,0.6806438306800832,0,3.0036323875133237,0.5052863867848312
Rice,2011,31.39779027920667,19.40001191330116,1025.42,60.43066625343481,5.929874911692727,100.81526408519962,28.09927414872947,89.49561888849158,2.8706026371267295,Loamy,1.3871141019786433,0.6439128137765515,1,2.4550748101553763,0.621701907198556
Rice,2021,29.51841095890411,18.557123287671235,2433.67,69.88271135120569,5.713848202600887,92.4528850439136,45.462373123253506,115.3838303809066,2.3843855424330265,Clay Loam,1.4127568346626511,0.5990216198583637,1,2.836580835726343,0.6135536444071177
Tomato,2021,29.747429378563815,18.677915369814798,1202.99,68.14143309765241,6.388440747768174,103.90044996454104,38.79423026089343,100.22220036727825,3.5474934569601735,Loamy,1.367154907785556,0.6321658427258299,1,2.5108822624004983,0.6442214398435048
Soyabean,2015,31.308625067063012,18.912307604094607,1426.87,59.52915910904303,6.217469981858341,69.00353471457088,25.638559911934532,66.99611600158453,2.6076256263053224,Sandy Loam,1.3792092520839851,0.5408306774055808,0,3.309028149434728,0.3415278340236458
Ground Nut,2021,29.697719868874035,18.611187445667273,2435.83,68.87679022694006,6.068205513305216,86.02877952088997,38.77681996146068,46.559907538175985,2.715550487479194,Loamy,1.2978947557618494,0.7732929974649626,0,2.290531055617329,0.45635862130308513
Sorghum,2015,31.168472852521536,18.896463162132445,1178.45,60.212650194653435,5.958414140573242,82.71067907610414,31.63366177391258,45.135441357984824,2.115799230315692,Sandy Loam,1.4297746607297155,0.6955565291704496,0,3.936775474631647,0.31682956014228564
Ginger,2015,31.2912496199939,19.445987493640086,1221.65,59.35656004958308,5.75081728002448,77.766535011306,34.67015688186764,60.697381179304365,2.3405221815952424,Loamy,1.3760090627957173,0.6018243699724521,0,2.7296259763478155,0.4053208979312252
Maize,2015,31.293591330874158,18.846739310585484,1193.81,59.915647575665616,6.277657476133956,90.11962252382963,35.070216689313206,80.31439626444832,1.7741364627292762,Sandy Loam,1.364087223234399,0.6243756940918386,1,3.0702252883166636,0.373901875339963
Soyabean,2014,31.203365531156383,18.745913342264515,1151.76,60.31278285969644,6.065197263923418,72.42193174981213,28.158962511166493,62.94557970362834,1.918596724833327,Loamy,1.2978951181032115,0.7106417043783179,1,3.5756946320692897,0.4046437680519488
Rice,2013,31.490998801916536,19.485790353641026,967.96,60.2817301833521,5.691754440407606,83.31983527893871,31.8085041499204,78.77927855134732,2.6421356052026876,Clay Loam,1.292298289916525,0.788339190187692,1,2.522281772091756,0.6541101683667505
Yam,2021,29.716875994859866,18.625494876620497,2277.54,68.36057607901401,6.308723960464362,85.36598929723849,41.54118151733069,96.8351418725402,2.6222750095020486,Loamy,1.3864772326203318,0.5602420834823666,1,2.7196090862680355,0.5208634822978987
Ginger,2014,31.400701870185596,19.17683175305989,1385.1,60.01681343145581,5.968488357436911,83.77078834636227,31.84900402343418,80.52559518556312,2.451923933938758,Loamy,1.4142770579089172,0.7039188118218773,1,2.889427491256642,0.3918405923405876
Rice,2012,30.375263944373987,18.958064596786254,1133.52,66.75888915771445,6.1293040211363525,117.84004422732879,32.65316353127994,73.08451111087726,3.0301807236802825,Clay Loam,1.2986626994560806,0.6968121996401624,1,2.5138630452052793,0.48897810004127473
Tomato,2013,31.419991573034192,19.457397052821676,1079.87,66.8230610924079,6.109160990696374,74.71607368181068,33.40022428807661,97.42248019319064,3.120895121852973,Loamy,1.3433963916117606,0.6505967176738304,1,2.523145338992782,0.4404502178026129
Maize,2014,31.383826138052168,19.624356164383563,1163.64,59.777851832291134,6.128888696072518,69.31370728030618,32.32181265003852,107.83304583054287,1.9620262299964604,Sandy Loam,1.468274161798894,0.4988173020139807,1,3.5196423141381965,0.33265003641161606
Onion,2016,30.362085720950564,18.74247468534447,1589.17,66.62811388338203,6.279158863866284,81.7400837470178,31.370827279152355,70.04868414011543,2.155718366725834,Loamy,1.350471893738114,0.7281132681519324,1,3.149600492823045,0.44586473930768833
Pepper,2013,31.505924199094984,19.437585844520385,837.69,63.959850681012945,6.306588271926584,75.70881501151973,30.975664762349325,78.15454848843063,2.601327879377887,Loamy,1.351202689378144,0.6957915095910763,1,2.961425531393924,0.48707877007447853
Cowpea,2013,31.458884874179983,19.534611912215418,1170.46,59.16703910162573,5.896835058349097,53.64507646675928,23.408562943599712,43.704087839173674,1.9941309295541443,Sandy Loam,1.3955525167681508,0.6039042761582483,0,3.747568860588526,0.3006349539021574
Sorghum,2015,31.217043539673416,18.99152367542697,1165.83,59.97416195772975,6.042060382814788,83.39598803842412,29.96513914841996,78.45101701534516,1.952247289477154,Sandy Loam,1.3328681201242505,0.7195239665966289,0,3.31959529575934,0.4068841967444751
Cassava,2013,31.459200324342564,19.28159591053359,734.67,65.17328721454369,6.2349249809631155,69.9949249546255,27.90688160293814,74.192383288318,2.920762352150665,Loamy,1.2125220729499968,0.6519187771332552,1,2.8522173797176342,0.42342044912004256
Cassava,2013,31.42701660509739,18.898341512942235,734.67,62.13390091645556,6.222980832962785,78.531769359946,27.451255452312218,69.0953963373181,2.3546717012780993,Loamy,1.2412265704850827,0.6468898709351735,1,2.984215023216976,0.3876504803478482
