Crop,Year,Mean_Temp_Max,Mean_Temp_Min,Total_Rainfall,Avg_Humidity,Avg_Wind_Speed,pH,N_kg_ha,P_kg_ha,K_kg_ha,Organic_Matter,Soil_Texture,Bulk_Density,Rainfall_Adequacy_Index,Irrigation_Available,Water_Table_Depth,Runoff_Index,source
Okra,2015,30.65613820726886,19.47518334388664,1691.39,61.80620919769991,2.134342289824097,5.742582337754158,89.55698149121312,25.678861733752626,64.6398709316648,1.7344736948390014,Sandy Loam,1.3915231869139268,0.5789783479434556,1,2.8838621277422583,0.40956315786005637,gaussian
Sugar Cane,2012,31.432523757236808,19.218517399454278,1041.66,67.16868851679857,2.088340325474115,6.015146208486203,73.76181011321478,36.63820771371989,56.696871622509505,1.9075265772277836,Loamy,1.250482925372553,0.724699014872173,1,3.100952820201641,0.5279499998029433,gaussian
Soyabean,2016,30.43325086088515,19.2125077716443,1733.34,60.61365691235762,2.1671923853359507,6.074192390906181,80.36887883987065,40.474672370585196,56.19651132072041,1.662455777221366,Sandy Loam,1.4302288775259069,0.5627004638718738,0,3.503736602165475,0.34465166751190635,gaussian
Soyabean,2013,31.477525100856433,19.11230446553714,947.94,59.693287787308535,2.1536531804140355,5.886397831652137,74.8707864919764,34.07916719608022,64.80314119030996,1.656861597007762,Sandy Loam,1.3999906167138843,0.49775362103774334,1,4.952055452047688,0.297259986166998,gaussian
Soyabean,2021,29.51841095890411,18.557123287671235,2435.83,69.92021917808219,2.1027680064679473,5.6802610761598755,50.77112815711608,24.04468034885616,42.69179827714919,1.806801750179012,Sandy Loam,1.3572033737317446,0.607757699684881,0,4.147361779828415,0.2964184841666523,gaussian
Cowpea,2015,30.033216433021554,18.90534853689628,1960.55,62.42144375234407,2.156913321349358,6.215574978146236,89.24986178534868,36.6113314681039,62.98795930438957,2.4654160999422015,Sandy Loam,1.3277335166673427,0.7327789902701696,0,2.664679705876935,0.45806621650724233,gaussian
Cowpea,2012,30.952868782607446,18.956260047705644,1199.17,61.2556476879203,2.1392792249122112,6.204596801349483,51.360833032865266,19.95224327861908,51.16640862090611,1.447903917052796,Sandy Loam,1.4046702399815871,0.7470001162103728,0,4.524316404698695,0.2606424114231043,gaussian
Garden Egg,2016,29.89468412020112,18.6670127573173,2351.7,59.84040400623599,2.322515280927211,6.190588128137639,108.95341274663036,35.633246568460336,63.441736087809076,2.457963957790695,Clay Loam,1.289443258648613,0.7417547081923015,1,3.199147120177507,0.5245975740754106,gaussian
Rice,2012,31.60410958904109,19.624356164383563,748.45,61.106869090957275,2.0250138862859965,5.963852975274881,94.67720939336856,41.27829125257935,80.29441366009047,2.901802641238878,Sandy Loam,1.3073686307760475,0.6091864962171805,1,2.167844829085386,0.7020870946468587,gaussian
Cassava,2014,30.921904817638417,19.04598683738171,1134.86,67.65850464009259,2.0604879618490197,5.924675580617436,103.56617210401157,40.521716040180905,108.95232852727075,3.6682555909855807,Loamy,1.3784317140259013,0.7096565611775674,1,2.2052312925615283,0.6748597100011884,gaussian
Tomato,2021,30.152969382727548,19.07905408582634,1705.4,68.4505332929536,2.0622656651434097,5.758061499995415,78.84599682567251,24.40004527391484,56.93967555420248,2.3941987102720095,Sandy Loam,1.42127244236464,0.3979236432106008,1,2.769415906098981,0.3966950226587581,gaussian
Okra,2014,31.60410958904109,19.624356164383563,1352.94,58.95654453620873,2.339780821917808,5.917478992098648,78.1596354680244,30.378207034335702,41.89691730267067,1.8739481424154552,Loamy,1.4238155788301052,0.5407123978750397,0,2.9655513693546673,0.31070783634321353,gaussian
Acha,2014,31.497697337062046,19.574547623502266,1229.96,61.146828574380294,2.145538158360402,6.146830780926616,116.10276527048339,38.84819262209972,98.81796196907392,2.979223807920321,Loamy,1.0979071628834243,0.8333417403038617,1,2.4576238770915317,0.8011219252448162,gaussian
Okra,2021,30.15170621511683,19.086009469242473,2084.2,61.52634088951889,2.1961318983860005,5.5971930576172415,89.2490647305184,40.83133230956199,71.26344074258265,2.86846156587906,Sandy Loam,1.1642790015727793,0.8043369006428973,0,1.64731941177887,0.6464275664661666,gaussian
Rice,2012,31.550412770085615,19.299923816612264,1000.73,63.6854060587925,2.0949168700000387,6.502293475014588,110.34069401739285,34.91910551379145,91.65334245716798,2.0727060253461587,Sandy Loam,1.3314248031179652,0.6782733861827079,0,2.905726096208067,0.5035385414313024,gaussian
Garden Egg,2016,30.093381212177434,18.557123287671235,1850.62,61.19278361167604,2.2364564509754215,5.923296881521549,84.96207591801753,35.20746368243685,62.15194003296049,2.4963844750367588,Loamy,1.328169588710629,0.7879265191770157,0,3.174932764416706,0.4397842429627498,gaussian
Groundnut,2016,30.376213237356758,19.1912883160584,1474.85,66.40044589467063,2.0565997605260264,6.440916069594727,110.5343214247324,32.82381867687238,67.65561780302082,2.4018887010593453,Loamy,1.292250349451722,0.46116076915261495,1,2.354552951822221,0.593474629706863,gaussian
Soyabean,2016,31.49072807022656,19.59889158767485,1077.98,62.84663532180769,2.082965981277498,6.222071902269784,114.29390494416066,35.347098021644356,78.71287692286126,2.868768116532963,Clay Loam,1.3080244508880727,0.6245847004495548,1,2.049296388140551,0.5850343772622149,gaussian
Sweet Potato,2014,30.570814864085335,19.18860067172291,1211.59,64.55981717946747,2.041166872996838,5.723340444925587,64.4568412872705,37.71189736942843,39.939288098631636,2.0931871218692004,Loamy,1.3128357625118785,0.48121146811352133,0,3.5182654851981567,0.335621163347129,gaussian
Yam,2021,30.87416408694663,19.06586483241177,1188.77,59.222860846203965,2.1578381098581856,6.7506963418597685,85.79808207368016,30.421354683437087,69.70776689416175,2.48567713831929,Clay Loam,1.309915946278502,0.6194871866466496,1,4.674329103045718,0.2669861668644404,gaussian
Cassava,2011,31.60410958904109,19.534500149216537,734.67,59.75789031841124,2.037789763241792,6.512622667326496,127.01045157234535,37.84521014430011,110.00187059930668,2.511404354267837,Loamy,1.2892320608885293,0.8134738811380222,1,1.4295964642419143,0.6631296844113695,gaussian
Groundnut,2012,31.60410958904109,19.467058664209613,945.11,60.18111510895005,2.122090078016297,6.053954858500108,122.68517503048905,47.220202781365984,104.65407981379161,2.783360417252978,Sandy Loam,1.1986120294761016,0.7511197177714068,1,1.6853042430016245,0.5102753285458189,gaussian
Cotton,2013,30.860546761479117,18.82507170410287,1616.1,58.96989381991957,2.339780821917808,5.887757244134937,68.51107050039643,26.5220758641356,74.86168434465364,1.7446312670451298,Loamy,1.3188436978654412,0.7446002523530275,1,2.0273343426983743,0.4105440974745854,gaussian
Yam,2014,29.51841095890411,18.557123287671235,2379.74,69.86591794585982,2.0916242956684394,5.799348651367269,67.5292421562093,33.16258724508276,83.8892712196183,3.2705623411335702,Clay Loam,1.2318470466546458,0.5057253205717833,0,1.970645728142543,0.45436298996493574,gaussian
Rice,2013,31.01205545473174,18.88300055800131,973.83,60.46666391595033,2.0934158498055373,5.554932855320106,101.5947674281327,38.07832891719275,97.78893736360003,2.464728945947284,Clay Loam,1.3634517155547592,0.6097949646421048,1,2.7535426520519124,0.5553303906041923,gaussian
Cowpea,2012,31.504185595787558,19.214337980298595,949.85,59.065234103644634,2.152406661545864,6.593286773535169,110.18949619927155,35.66517344936716,74.33820239751373,2.3135318505383107,Sandy Loam,1.2886652477121756,0.6487793411337659,1,3.5351566429067915,0.5002074093941284,gaussian
Onion,2015,30.597745938553583,19.291083701933644,1505.88,61.067884459435966,2.1167590843462,6.330984765476212,95.29261031800911,29.879842969101432,54.43734614705695,2.1024726961936224,Sandy Loam,1.3551648850335738,0.6139300077022725,0,4.199175873926244,0.3063362740178706,gaussian
Rice,2021,30.213297482078907,19.17100829500417,1868.05,64.87977896019255,2.119122158118261,6.061816660583736,62.877460192890815,31.88674429427907,52.430871493115454,2.086638520048663,Loamy,1.417223200305793,0.5661015308598794,0,3.6485757225335718,0.48716471496216934,gaussian
Groundnut,2013,31.31484246592321,18.742917449926104,1029.78,59.82677723444266,2.212073340984282,6.6883473318899425,94.11893889915649,36.10429438147311,68.8916127745273,2.511510009877724,Sandy Loam,1.2780500333548421,0.7127611416192021,1,2.368396102350367,0.5000074659200623,gaussian
Soyabean,2021,30.15349591403534,19.248489373308534,2056.03,59.361156745484124,2.2039506366849353,6.450657143787084,75.87201975574371,21.85604725813107,60.548710430020854,1.7222961292430377,Sandy Loam,1.3784618477415513,0.40008003988748264,0,4.9560764762802485,0.2792179040807824,gaussian
Yam,2016,29.652675002069138,18.70103285103043,2435.83,66.63657043994519,2.2514395563150766,6.427375453353807,100.33322313076494,33.97306955374509,92.61848829920143,2.4732354588487544,Loamy,1.324771614062281,0.6350334631868666,0,3.61969788233268,0.5576440430027997,gaussian
Cowpea,2012,31.60410958904109,19.437190853075062,734.67,63.062901426143036,2.0250662934405743,6.252779921050784,119.77127215245774,43.421687683605825,77.14736544052371,3.5075385988945973,Clay Loam,1.2338491758155623,0.879860429315098,1,1.379356489518667,0.8217853418366595,gaussian
Cassava,2013,31.60410958904109,19.436526016922578,790.78,58.97558590943165,2.1462274265417784,6.342486879323673,68.11468942343087,23.289206493931857,55.30515626298987,2.1893379407179996,Sandy Loam,1.3978734441534604,0.5765238768542318,1,2.827450032399433,0.32163277392624606,gaussian
Soyabean,2012,30.70406177703627,18.721406830932633,1677.12,59.88712523944491,2.339780821917808,6.233225248032188,92.63977797709836,35.74004248565198,77.7796143676879,3.0815219550094115,Sandy Loam,1.2655714292325313,0.6637472049036681,1,3.923504656312133,0.3847637878716299,gaussian
Millet,2016,30.056481394714417,18.557123287671235,1801.65,65.16669608540097,2.2252491934232834,6.327895831111714,100.43162641921197,32.010374352507654,63.69062135512906,2.2443198629850905,Clay Loam,1.5304046909299625,0.5754052216610654,1,3.600803482660332,0.34539751910206234,gaussian
Cowpea,2021,29.9556784713385,18.80323223752356,2435.83,61.69168677203804,2.339780821917808,6.128464333945007,110.72617007289753,40.654549253215805,93.67776844457917,2.8422393719796277,Loamy,1.477773149549339,0.5875768794626808,1,2.6639083865540485,0.6819458154751821,gaussian
Rice,2021,30.758124345007385,19.19338321456453,1461.31,62.98347365358302,2.1355560625082335,5.818489089245052,79.61053603309435,31.56041339395138,58.301759614894685,2.6499819387510497,Sandy Loam,1.3114485734555261,0.5353301143355731,0,3.295450168134007,0.5920425636865719,gaussian
Garden Egg,2016,30.12494334617949,18.996590237525282,1739.35,61.9975922626438,2.1217624059906193,5.79695197505307,66.49746651861496,29.20448950995643,46.41874678925987,1.6137015168927338,Clay Loam,1.3591713604973998,0.5601375878022443,0,4.129526502789506,0.31329221994471973,gaussian
Maize,2016,30.42841061518737,19.212453598214903,1975.28,63.88321714237943,2.1859044372751,5.830815288598936,77.33978662111052,24.053164538484694,39.22985519476052,1.9606068236917078,Sandy Loam,1.4425877097352116,0.3911568652470425,1,4.533796760367078,0.32444576234154954,gaussian
Groundnut,2013,30.163279154752722,18.6095211066135,1737.1,63.104616585590925,2.1905435770349575,6.089864648441536,121.66632533298782,40.29795965824755,77.85137084231471,2.5084084821973276,Sandy Loam,1.2800128587542812,0.5241211422840477,0,4.234408852953081,0.5325196136767625,gaussian
Onion,2013,31.430774982085538,19.0577869588834,855.74,62.05219439640871,2.0646463594130826,5.769501451394348,91.26700213634149,34.68874742064423,90.15079928966892,2.7678157067215867,Sandy Loam,1.2319008382102592,0.6548950730511072,1,2.3671551211657693,0.5390824130943396,gaussian
Maize,2021,29.51841095890411,18.557123287671235,2208.67,67.99455423955943,2.1148987395188334,5.71510352854111,93.62106681274939,36.32435859807934,103.71092681246971,3.735389915697473,Loamy,1.351695556026675,0.7066217597159667,0,2.550032784408536,0.6169560653468724,gaussian
Cowpea,2013,30.15828137369941,18.705357306984393,2173.65,62.867434506374174,2.283362757149264,6.234706907591021,111.4632342161162,38.16455871464741,79.72652524424348,2.65413442835425,Loamy,1.3173070001939633,0.6724686774063073,0,1.8686788603287354,0.5853390182654302,gaussian
Millet,2015,30.443391930397507,18.804202250601794,1409.88,69.13006275129547,2.079751049385852,5.802772094610601,68.62825059980909,29.865135891104146,61.42780572230263,1.9619922369905445,Sandy Loam,1.3822523278651526,0.5963256507168078,0,4.175431103002193,0.39833342440703146,gaussian
Groundnut,2012,31.297894546418117,19.09938620005502,1128.39,58.977648354461586,2.271149704089583,6.053001910491584,73.4403525079855,22.339159931268767,71.8566506566758,1.6585791597742667,Clay Loam,1.3857556899757169,0.5749788037568093,1,4.213055256270362,0.20577192739271816,gaussian
Yam,2021,30.609398225414218,18.920907438339096,1572.19,59.0662705324263,2.296296087220803,6.606204885143715,68.77776765234906,22.561694077287697,64.31412858968686,2.812417968779827,Loamy,1.5210151183001874,0.5291822725823367,1,3.6763796115791187,0.3300628216660207,gaussian
Tomato,2011,31.017678035030265,19.059890299885502,1214.56,60.25376500225331,2.14897322150487,6.149201352850956,77.95247688999801,25.471914343744174,62.60489020160352,1.6926226071708843,Sandy Loam,1.3488381534876595,0.6432279195370096,0,3.857044989476787,0.45892839113882955,gaussian
Acha,2014,30.30921704824081,18.701142284580985,1549.0,64.19515493579664,2.1454368275243803,5.919015157529862,66.05363690486878,23.598507695823884,40.94965608668632,1.5297932771778406,Sandy Loam,1.3912813375880806,0.3287933618250669,0,4.202551834021072,0.24735486242474802,gaussian
Maize,2013,30.599732138215064,19.03639711815342,1452.14,68.60396187291614,2.0858261600466603,5.650334511758716,52.514151952060715,18.529264080075194,37.76355218730884,2.0071258179893396,Sandy Loam,1.4459048197345383,0.2773792662819705,1,4.985013938795838,0.3204043208791124,gaussian
Groundnut,2011,30.917562138262063,18.68301492944336,1354.72,60.03809821391581,2.2742476460311756,5.784833729929032,63.12315432585433,35.213436600853456,65.78021052157303,1.928379618326351,Sandy Loam,1.366051647271695,0.4895054090868429,0,5.228317204020886,0.2643013708211615,gaussian
Tomato,2013,29.925104763463757,18.911230472294577,1695.37,67.82739896835888,2.0574832926661046,5.7157757298787315,123.23004768760384,43.51345581183806,95.20512571618366,3.0953550948976334,Sandy Loam,1.3319697205888783,0.7847443546654791,0,2.3787461787671056,0.7055134219398065,gaussian
Tomato,2011,31.469554969921795,19.202098919746483,1019.85,58.961424959424406,2.230621099510026,6.414600747747312,85.54623637684955,32.89956162954387,83.10088503487322,2.468249514137614,Loamy,1.4618851691175152,0.6257030160473169,0,3.6307093001788076,0.46412814303025257,gaussian
Ginger,2015,30.50417618300237,19.042926455192717,1453.67,66.73294522563978,2.0872801650077446,5.78929945359746,102.50542609337565,28.359339323154558,75.25272093716245,2.8693879679432097,Clay Loam,1.4689584115901233,0.5466924809422613,1,3.702878147168459,0.39958539722347153,gaussian
Millet,2013,31.200122348850652,18.825695568053785,1205.01,59.24400315383722,2.281305218844401,5.796636914075374,84.81398629885244,27.074927085024925,48.22783960887719,1.8487190254499526,Sandy Loam,1.3536763662088458,0.7037354133475118,0,4.932293604501922,0.2506724668278371,gaussian
Yam,2016,31.030161644128007,19.181660078718444,1081.28,64.02625729288339,2.0577072901051436,6.253713926993727,131.27487307342793,41.16256350414719,120.70237547985579,3.858783572778492,Sandy Loam,1.2379246431727087,0.8919126746051926,1,2.1520540800215855,0.7304215090731869,gaussian
Groundnut,2021,29.57376524050475,18.656525300961615,2435.83,68.84798016745042,2.1649256497160465,5.615691525132951,87.97264460480724,30.491230168320897,69.55413156292127,2.98053898560977,Sandy Loam,1.4242130980992127,0.657388937494578,0,3.0403369850604918,0.4283584952940873,gaussian
Okra,2016,30.63655263701985,19.093628998005702,1453.44,59.50370248264732,2.1767411771337373,6.261567659516542,75.24135016115711,26.921735391013485,55.85088336987379,2.5299864946180253,Loamy,1.2958806747106357,0.7405405156931915,0,2.757893350316511,0.45879420569324153,gaussian
Acha,2016,31.43276905989519,19.200949991538117,963.58,59.612101647183145,2.1302034370460086,6.077802765517426,54.13070925530291,26.636465484144253,39.46129169080356,2.2619458607652843,Sandy Loam,1.3254866289580995,0.49253917125589197,0,4.87763770809045,0.204134479429982,gaussian
Garden Egg,2016,30.104888016389285,18.7111170429813,1963.18,61.59370086210889,2.260632497522674,6.1063714347624085,97.20247048527438,26.299134841585285,54.0409432136978,1.859205204014599,Sandy Loam,1.5071633384488103,0.5157517316863309,0,3.644626742844256,0.3075052469096976,gaussian
Tomato,2012,29.864592573636624,18.557123287671235,1462.8,69.1531817657002,2.1126603713071774,5.728600253943029,72.6424013957043,32.02899205269634,63.40169752153015,2.0680826133225274,Sandy Loam,1.4116692733645866,0.5443920842332988,1,3.2181395134086053,0.43581821686705075,gaussian
Onion,2021,30.349416036558615,18.922889741777592,1745.33,61.49965661137527,2.211564718534352,6.424989398295888,91.26882835339833,36.14653429756889,66.10811895155422,2.5819783614996297,Loamy,1.4170989672136534,0.5589051705658603,1,3.208039809415773,0.48365672541939886,gaussian
Garden Egg,2012,30.266736448329553,18.80184754616958,1894.15,68.05753052285127,2.174029053583464,5.757227297765229,67.24958782395379,31.83880319414736,49.453125581643434,2.201292790919652,Clay Loam,1.397966560275951,0.7020388348022628,0,2.921064323057955,0.5700846578329495,gaussian
Onion,2016,30.150339249431138,18.759548924661086,1835.2,64.40798035245083,2.188673232782779,6.063149374605052,69.44992217330571,32.253430272124106,63.219151175766726,1.4112958570336387,Sandy Loam,1.4677853430371341,0.583575600763834,1,4.474990486018196,0.265474624424294,gaussian
Maize,2016,30.30212860536887,18.93201398344836,1616.44,69.61367921012642,2.070505529454325,6.574145494625501,147.14234221772531,39.82963554189489,126.24646848998496,3.2294722131855966,Clay Loam,1.228051409891505,0.6957514216649088,1,2.1481366523699386,0.5259337729063978,gaussian
Yam,2021,30.215113512279522,19.08195351208439,1871.55,62.55609162072038,2.153990919366093,6.619865169283345,79.4541457494594,38.97468652948608,81.19397524931941,2.8703199501375884,Loamy,1.427222351181586,0.4121213418285121,1,2.7251689251692817,0.44684728651643346,gaussian
Sorghum,2016,31.4726031977316,19.440424653325305,1075.15,59.13992206639608,2.163080975153738,6.03838704110461,75.08523482505056,31.80945034140329,65.90009056696027,1.8306233011141675,Sandy Loam,1.4000229470946381,0.578727844482164,1,4.702626944051254,0.3612493874486554,gaussian
Maize,2014,31.367650590937643,18.904781542013595,965.16,59.156815921885695,2.2095092294400662,6.3348504726042,100.19176667303455,35.07351579737366,73.20914981830543,2.1190488238447314,Clay Loam,1.3443769484479415,0.6348802609443762,1,3.614286218283908,0.2990224295931359,gaussian
Sugar Cane,2015,29.559377344464178,18.557123287671235,2435.83,68.33969722381394,2.2145481225909576,5.848604587152027,75.05419481604528,32.79504586246209,45.60745012682547,1.907368589406354,Sandy Loam,1.259059429214819,0.6674075530571626,1,3.2857502269827137,0.413427539338456,gaussian
Cowpea,2021,29.51841095890411,18.66202236815816,2338.79,68.06588387921333,2.1179090037810657,6.382951615698674,66.48439464341094,24.305496136800684,47.25303911154371,1.5517566629173336,Sandy Loam,1.482804208331814,0.6999124142071418,1,3.739107395010109,0.377940989307067,gaussian
Cowpea,2011,31.60410958904109,19.624356164383563,840.34,59.20071065367745,2.1529314009121383,6.2318067305881835,106.0692385368984,31.65642486380166,82.32866579743296,2.2918249359102165,Sandy Loam,1.3255483985731638,0.618337224505682,0,3.091565736015447,0.5427751127444551,gaussian
Onion,2016,30.413044296825706,18.75184785588413,1929.03,59.195328926756986,2.339780821917808,6.268776408350612,83.74760408347525,29.500189750951094,85.15606479879034,2.9697223154073598,Loamy,1.2527209394294607,0.7146083937908392,1,1.5025509915338766,0.5168379048920648,gaussian
Groundnut,2014,30.379788442994,18.908712543677403,1520.46,69.62108447853105,2.07099927203134,5.802957494428751,84.80880333573364,32.32533907159333,92.19347232344482,2.609115461166807,Clay Loam,1.2748582081406328,0.6571960696703343,0,2.6114690661693487,0.41084550830864497,gaussian
Ginger,2013,31.49123306976422,19.46184296483432,1032.49,59.301337024655915,2.129245487976828,6.502402298064906,88.16844612219049,32.00010164142215,57.76881738671689,1.3480850303173373,Sandy Loam,1.4537103617978353,0.562772276402213,1,3.775568879967274,0.3894124469088596,gaussian
Okra,2013,30.669238394304532,18.726859445206156,1282.52,59.00772898721847,2.2547867315903845,6.022058006736905,91.54089449239665,39.23168724251846,84.03779730004271,3.2820547544037355,Loamy,1.3167548068984616,0.899987545407793,1,1.2586748386510251,0.7731516217922313,gaussian
Groundnut,2021,30.18291603696002,18.989050126335602,2309.06,59.04678006113038,2.339780821917808,6.083958890114609,45.20858280113926,28.062280338401635,59.39193343449592,1.7940417582626198,Loamy,1.4946885845744131,0.5372174259183087,1,3.722333990340921,0.3578174246278695,gaussian
Groundnut,2012,30.66643177000819,18.983791293725172,1292.21,64.03382403711188,2.099039653833944,6.4774614104074955,76.12530293446001,26.238578462157037,56.97062286709845,2.337362775692922,Sandy Loam,1.3011178884941683,0.6392055101907621,0,2.41723153589405,0.45126548862537424,gaussian
Groundnut,2012,30.996836707672944,19.053080412560146,1305.4,59.61161086941024,2.2005876243033495,5.846265928068794,89.10302523743064,40.757963365417524,86.88574859165325,1.9488222247189861,Sandy Loam,1.4176969020432877,0.5368863783440974,1,3.5650319069307628,0.45457430743956023,gaussian
Soyabean,2013,31.400125834510277,19.138931015830593,1075.51,63.80704520462166,2.1189672460451554,6.487829092058959,104.50263360104591,37.66418355229443,111.33137663852466,2.3256457685008116,Sandy Loam,1.1810445564700836,0.575324062183447,1,3.9702979085465664,0.4904782197930688,gaussian
Tomato,2011,31.517466782619437,19.624356164383563,884.51,67.03801514112382,2.0118356164383564,6.251272560922047,111.52066090344576,43.80855953994218,110.30212771204795,2.431176859014367,Sandy Loam,1.2816340670832618,0.6460479853146088,1,2.4770865331725282,0.6030482171104817,gaussian
Maize,2012,30.903441282484728,18.86720462821934,1375.34,60.72057990520157,2.2292650586613023,6.060795843876553,101.24004344444332,37.56197587798788,105.12651188303799,2.895471095554381,Sandy Loam,1.3132844418522531,0.5664621036121984,1,2.707101591429751,0.5102433154332309,gaussian
Sorghum,2015,30.587087440344355,18.975122496082815,1251.77,59.232127684800616,2.1581969012327393,5.901178254623474,66.13619115038755,20.498934263694537,49.72767001356849,1.5428276261140113,Clay Loam,1.2834208020197617,0.46829166715760273,0,3.505553164478968,0.345313952106923,gaussian
Pepper,2015,31.313797645264703,19.505761984464304,1210.86,60.2078226547326,2.1233578953018504,6.521018221224095,84.79916503027394,29.134386855223852,69.64726320845122,1.7574302349159574,Sandy Loam,1.2336291390372276,0.6925232496412672,0,2.689002578756295,0.5299203612796045,gaussian
Soyabean,2021,29.623345614044247,18.86780406168426,2245.39,64.39248005581966,2.1483210784525215,6.375270454787973,80.8948310546841,39.74176982897973,105.94370561857707,1.9117199120652593,Loamy,1.3711847371566364,0.8199124711491432,0,3.94456647886609,0.41960202948962816,gaussian
Cassava,2021,30.3621086896326,19.05833254663055,1851.15,59.2384013352654,2.2351173836677587,6.44090230190198,107.67991405441592,36.036877528473354,97.7188280379686,4.124708201967112,Loamy,1.358824321451465,0.6516407701267406,1,1.0862042315956415,0.8105802111290961,gaussian
Garden Egg,2013,29.96953603024623,18.71172257797408,1622.98,69.92021917808219,2.03888275022498,5.86462836714556,82.04015809978557,34.48406916999876,51.687473021908474,2.2284344093433344,Sandy Loam,1.3265536608851791,0.7470857221527751,1,2.374468215079485,0.4768728729405845,gaussian
Rice,2015,30.716337695322363,18.789879992567833,1169.56,64.07345625464393,2.1088924456387095,6.391420395553436,145.82444446785448,46.75474527152004,114.43937247816329,2.7635003733194665,Loamy,1.334367665497609,0.7820993273167769,1,3.3932835844334406,0.42335803052374715,gaussian
Tomato,2011,31.22631100375393,19.044388637889,1118.54,58.990423560363105,2.207513221070712,6.076831800884063,90.29287594957103,45.25081897346692,89.85407662789986,2.893936185580201,Clay Loam,1.4663668095378695,0.5161755118304807,0,4.206152600202074,0.36943126162777895,gaussian
Soyabean,2013,31.42958822999741,19.286243345579024,1132.96,58.962466779116156,2.2498582699834926,6.509953140433412,111.44166803550934,43.13324984466672,85.91011832802312,3.533612956848785,Loamy,1.190314459325042,0.44231800493216333,0,3.1820945636415594,0.4374609172233131,gaussian
Sorghum,2016,30.614881788883164,19.43301966196964,1786.59,59.35915773000508,2.200958368128304,6.236459914759491,125.42303651912216,24.936453053608503,98.52678742901618,3.543013226408866,Sandy Loam,1.3472233450307955,0.6070303854251398,1,2.2241067643207373,0.4634109870843997,gaussian
Acha,2013,30.983000870195312,18.95307710232712,1004.35,69.92021917808219,2.016946359052802,5.811353133533457,110.57438019088316,39.65655194342665,79.00267890341459,2.409969107773178,Sandy Loam,1.3915301548333705,0.8630789364791607,1,2.123340462555035,0.6205960048453956,gaussian
Okra,2013,31.583161794676904,19.534517344921966,934.91,59.32475875137514,2.096081940879716,5.580325717711175,96.91299934675115,30.368244358620586,61.313911156788116,3.06308970547454,Loamy,1.228444685008167,0.634593908126746,0,2.60625961006102,0.4752761966546783,gaussian
Onion,2021,30.5470130473756,19.087547844047116,1468.69,60.67957472099191,2.138507436542688,5.772687015064095,59.021657037925614,23.264795709631045,44.5703327795907,1.7091438968465216,Sandy Loam,1.3378547297329422,0.4901650842372378,0,4.511086847684982,0.32424945638684477,gaussian
Sorghum,2012,30.934250074973722,18.835354950689812,1195.8,64.13658446230643,2.1362122886200474,6.3437658930789915,109.43021001960503,39.431286417229856,96.92271814273175,2.960865209865468,Sandy Loam,1.2077937965739047,0.8816484822766224,1,1.6547165945420375,0.7110024276668746,gaussian
Rice,2016,30.354177462631498,19.04468354004459,1589.3,65.05886965105907,2.0980869842785705,6.159766363537936,124.18915031800765,36.544260612703425,86.3632985281014,2.953881876962301,Loamy,1.3725443624347031,0.8758772020790015,1,2.37678487091296,0.4852446573274025,gaussian
Garden Egg,2021,29.51841095890411,18.76398806101306,2435.83,69.92021917808219,2.095675509453023,6.449150449680311,55.88555509162348,22.303485244227602,39.39282740380645,1.3552859809135636,Sandy Loam,1.4967863156223102,0.6014022046323406,1,4.721468293488414,0.3329526678614882,gaussian
Groundnut,2011,29.96242067845841,18.740662931779124,2053.0,67.92887672916125,2.136679973639769,5.764382383717428,100.49774041315256,37.270276858687524,111.24455005471147,2.420669114453692,Sandy Loam,1.2888649294285095,0.7978546743521839,0,1.4122209701982378,0.6991615156633951,gaussian
Cassava,2013,30.844167955862996,19.324782336058476,1362.12,65.5646722621195,2.0737600720996645,5.709831178067127,58.17425085189838,32.966063777318226,50.39517085926873,1.7825572229168278,Loamy,1.301589593397978,0.45851238783356685,0,3.264223822298316,0.4046377385077731,gaussian
Onion,2012,31.419755895016674,19.139609205260133,1124.92,59.218875684557084,2.256285190065501,5.6487542107674775,74.4918963545645,35.523584367653044,61.52102720465267,2.6084092566714614,Clay Loam,1.3302852717581604,0.9081000005046551,0,2.1552690281267246,0.549154972148393,gaussian
Onion,2012,31.60410958904109,19.624356164383563,734.67,59.00421844935874,2.1208565426270085,6.266844049260212,100.34336107601791,24.76424575919124,69.22312561572899,2.5000663742821794,Loamy,1.3368171845881214,0.5383836224632308,0,3.5878076485208794,0.41892598642940143,gaussian
Groundnut,2021,30.7111841830104,19.196510969021226,1231.15,63.97441454012931,2.0656395984698213,6.164476943069393,78.43084546456076,34.830897947172346,42.90902557276185,2.3783283330702427,Sandy Loam,1.410496806485406,0.7482795046875994,1,2.763642581507167,0.4517045429343997,gaussian
Ginger,2015,31.60410958904109,19.5524795829142,1053.42,59.42929583153152,2.2415724167495434,6.421118911202822,67.64044566642313,28.35914207912475,39.6637114330112,1.804578291695723,Sandy Loam,1.3520116914907463,0.5499721537243856,1,3.776031504431895,0.3173266964279809,gaussian
Garden Egg,2016,30.86888445214181,19.416936533771278,1405.58,61.853491967604334,2.091898593159368,6.20989159746572,86.95478727761406,30.31517842655238,54.321265695950096,1.9477670756720145,Sandy Loam,1.340109042010414,0.605988155799742,1,3.352930042825051,0.3531424063552586,gaussian
